gsis_id,gamekey,start_time,week,day_of_week,season_year,season_type,finished,home_team,home_score,home_score_q1,home_score_q2,home_score_q3,home_score_q4,home_score_q5,home_turnovers,away_team,away_score,away_score_q1,away_score_q2,away_score_q3,away_score_q4,away_score_q5,away_turnovers,time_inserted,time_updated
2012081755,55787,2012-08-17 20:00:00-04,2,Friday,2012,Preseason,t,NO,24,3,7,7,7,0,1,JAC,27,7,10,3,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081756,55783,2012-08-17 22:00:00-04,2,Friday,2012,Preseason,t,ARI,31,7,17,0,7,0,2,OAK,27,8,3,13,3,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081851,55784,2012-08-18 19:00:00-04,2,Saturday,2012,Preseason,t,NYJ,3,0,0,3,0,0,2,NYG,26,3,10,3,10,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081852,55785,2012-08-18 20:00:00-04,2,Saturday,2012,Preseason,t,CHI,33,14,6,10,3,0,2,WAS,31,0,10,0,21,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081854,55788,2012-08-18 20:00:00-04,2,Saturday,2012,Preseason,t,STL,31,14,3,7,7,0,3,KC,17,0,10,0,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081855,55789,2012-08-18 21:00:00-04,2,Saturday,2012,Preseason,t,DEN,10,7,3,0,0,0,1,SEA,30,3,6,7,14,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081856,55790,2012-08-18 21:00:00-04,2,Saturday,2012,Preseason,t,SD,28,0,0,7,21,0,3,DAL,20,3,7,3,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012081951,55791,2012-08-19 20:00:00-04,2,Sunday,2012,Preseason,t,PIT,26,14,0,6,6,0,2,IND,24,0,17,7,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082051,55792,2012-08-20 20:00:00-04,2,Monday,2012,Preseason,t,NE,17,3,11,3,0,0,3,PHI,27,0,14,10,3,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082352,55795,2012-08-23 19:30:00-04,3,Thursday,2012,Preseason,t,BAL,48,3,10,14,21,0,2,JAC,17,0,3,0,14,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082353,55793,2012-08-23 20:00:00-04,3,Thursday,2012,Preseason,t,TEN,32,7,10,6,9,0,3,ARI,27,3,7,3,14,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082451,55797,2012-08-24 19:30:00-04,3,Friday,2012,Preseason,t,CLE,10,0,3,0,7,0,2,PHI,27,14,3,7,3,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082452,55798,2012-08-24 19:30:00-04,3,Friday,2012,Preseason,t,MIA,6,0,3,3,0,0,3,ATL,23,3,6,7,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2011081551,55438,2011-08-15 20:00:00-04,1,Monday,2011,Preseason,t,HOU,20,0,13,0,7,0,1,NYJ,16,3,0,10,3,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2011122500,55402,2011-12-25 20:20:00-05,16,Sunday,2011,Regular,t,GB,35,7,7,14,7,0,3,CHI,21,0,3,7,11,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082454,55796,2012-08-24 20:00:00-04,3,Friday,2012,Preseason,t,NYG,17,3,14,0,0,0,0,CHI,20,7,0,6,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082455,55799,2012-08-24 20:00:00-04,3,Friday,2012,Preseason,t,MIN,10,0,3,0,7,0,0,SD,12,3,3,0,6,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082456,55800,2012-08-24 20:00:00-04,3,Friday,2012,Preseason,t,KC,14,0,7,0,7,0,2,SEA,44,6,17,21,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082551,55802,2012-08-25 16:00:00-04,3,Saturday,2012,Preseason,t,WAS,30,0,14,9,7,0,1,IND,17,0,7,0,10,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082552,55803,2012-08-25 19:00:00-04,3,Saturday,2012,Preseason,t,BUF,7,7,0,0,0,0,1,PIT,38,0,14,7,17,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082553,55804,2012-08-25 19:00:00-04,3,Saturday,2012,Preseason,t,OAK,31,0,10,7,14,0,3,DET,20,3,3,7,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082554,55801,2012-08-25 20:00:00-04,3,Saturday,2012,Preseason,t,NO,34,14,10,3,7,0,3,HOU,27,14,10,0,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082555,55806,2012-08-25 20:00:00-04,3,Saturday,2012,Preseason,t,DAL,20,17,3,0,0,0,3,STL,19,3,3,0,13,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082651,55807,2012-08-26 16:00:00-04,3,Sunday,2012,Preseason,t,DEN,24,17,7,0,0,0,0,SF,29,7,3,10,9,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082951,55809,2012-08-29 19:00:00-04,4,Wednesday,2012,Preseason,t,NYG,6,0,0,3,3,0,1,NE,3,0,3,0,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012082953,55811,2012-08-29 20:30:00-04,4,Wednesday,2012,Preseason,t,DAL,30,0,20,7,3,0,3,MIA,13,6,0,7,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083051,55812,2012-08-30 18:30:00-04,4,Thursday,2012,Preseason,t,JAC,24,0,7,7,10,0,3,ATL,14,7,0,7,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083054,55814,2012-08-30 19:00:00-04,4,Thursday,2012,Preseason,t,GB,24,0,14,7,3,0,1,KC,3,3,0,0,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083055,55815,2012-08-30 19:00:00-04,4,Thursday,2012,Preseason,t,HOU,28,7,7,14,0,0,3,MIN,24,0,10,14,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083057,55819,2012-08-30 19:00:00-04,4,Thursday,2012,Preseason,t,TEN,10,3,0,7,0,0,3,NO,6,3,3,0,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083058,55818,2012-08-30 19:00:00-04,4,Thursday,2012,Preseason,t,PIT,17,10,0,0,7,0,0,CAR,16,0,3,7,6,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083059,55817,2012-08-30 19:30:00-04,4,Thursday,2012,Preseason,t,CLE,20,0,7,3,10,0,3,CHI,28,7,7,14,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083060,55820,2012-08-30 19:00:00-04,4,Thursday,2012,Preseason,t,STL,31,14,7,7,3,0,0,BAL,17,0,0,10,7,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083062,55822,2012-08-30 22:00:00-04,4,Thursday,2012,Preseason,t,SF,35,14,7,14,0,0,3,SD,3,0,0,0,3,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012083063,55823,2012-08-30 23:00:00-04,4,Thursday,2012,Preseason,t,ARI,13,0,7,3,3,0,2,DEN,16,0,0,7,9,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090500,55504,2012-09-05 20:30:00-04,1,Wednesday,2012,Regular,t,NYG,17,0,3,7,7,0,0,DAL,24,0,7,10,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090900,55505,2012-09-09 13:00:00-04,1,Sunday,2012,Regular,t,CHI,41,7,17,10,7,0,2,IND,21,7,7,0,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090902,55512,2012-09-09 13:00:00-04,1,Sunday,2012,Regular,t,NYJ,48,7,20,14,7,0,1,BUF,28,0,7,7,14,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090903,55508,2012-09-09 13:00:00-04,1,Sunday,2012,Regular,t,HOU,30,0,24,3,3,0,2,MIA,10,3,0,7,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090904,55513,2012-09-09 13:00:00-04,1,Sunday,2012,Regular,t,TEN,13,3,0,7,3,0,2,NE,34,7,14,7,6,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090905,55507,2012-09-09 13:00:00-04,1,Sunday,2012,Regular,t,DET,27,0,10,3,14,0,0,STL,23,3,10,0,10,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090907,55506,2012-09-09 13:00:00-04,1,Sunday,2012,Regular,t,CLE,16,3,0,3,10,0,0,PHI,17,0,10,0,7,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090910,55514,2012-09-09 16:25:00-04,1,Sunday,2012,Regular,t,ARI,20,3,7,3,7,0,2,SEA,16,3,0,10,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090911,55516,2012-09-09 16:25:00-04,1,Sunday,2012,Regular,t,TB,16,10,3,0,3,0,3,CAR,10,0,0,7,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012090912,55517,2012-09-09 20:20:00-04,1,Sunday,2012,Regular,t,DEN,31,0,7,7,17,0,2,PIT,19,0,10,3,6,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091000,55518,2012-09-10 19:00:00-04,1,Monday,2012,Regular,t,BAL,44,10,7,17,10,0,2,CIN,13,0,10,3,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091001,55519,2012-09-10 22:15:00-04,1,Monday,2012,Regular,t,OAK,14,3,3,0,8,0,0,SD,22,3,7,6,6,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091300,55520,2012-09-13 20:20:00-04,2,Thursday,2012,Regular,t,GB,23,0,13,0,10,0,3,CHI,10,0,0,3,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091600,55527,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,NYG,41,6,7,3,25,0,2,TB,34,3,21,3,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091601,55522,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,CAR,35,7,14,7,7,0,1,NO,27,10,3,0,14,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091602,55526,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,NE,18,3,3,3,9,0,0,ARI,20,6,0,7,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091603,55524,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,IND,23,7,10,3,3,0,0,MIN,20,3,3,0,14,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091604,55528,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,PHI,24,7,0,10,7,0,1,BAL,23,7,10,0,6,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091605,55521,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,BUF,35,7,14,14,0,0,0,KC,17,0,0,3,14,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091606,55523,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,CIN,34,7,10,7,10,0,0,CLE,27,3,7,7,10,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091608,55530,2012-09-16 16:05:00-04,2,Sunday,2012,Regular,t,SEA,27,10,3,7,7,0,3,DAL,7,0,7,0,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091609,55529,2012-09-16 16:05:00-04,2,Sunday,2012,Regular,t,STL,31,3,13,7,8,0,1,WAS,28,14,7,7,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091610,55532,2012-09-16 16:25:00-04,2,Sunday,2012,Regular,t,PIT,27,3,10,7,7,0,0,NYJ,10,7,3,0,0,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091612,55531,2012-09-16 13:00:00-04,2,Sunday,2012,Regular,t,MIA,35,7,0,14,14,0,3,OAK,13,7,3,0,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091613,55534,2012-09-16 20:20:00-04,2,Sunday,2012,Regular,t,SF,27,7,7,3,10,0,0,DET,19,6,0,3,10,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012091700,55535,2012-09-17 20:30:00-04,2,Monday,2012,Regular,t,ATL,27,10,10,7,0,0,2,DEN,21,0,7,0,14,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092000,55536,2012-09-20 20:20:00-04,3,Thursday,2012,Regular,t,CAR,7,0,0,7,0,0,3,NYG,36,10,10,6,10,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092300,55539,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,DAL,16,7,3,0,6,0,1,TB,10,7,0,0,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092301,55537,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,CHI,23,3,7,0,13,0,1,STL,6,0,3,3,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092302,55542,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,MIN,24,7,10,0,7,0,3,SF,13,0,3,10,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092303,55544,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,TEN,44,10,10,0,21,3,0,DET,41,6,3,7,25,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092304,55545,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,WAS,31,7,3,14,7,0,0,CIN,38,14,10,0,14,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092305,55543,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,NO,24,7,3,14,0,0,2,KC,27,3,3,7,11,3,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092306,55541,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,MIA,20,7,3,7,3,0,0,NYJ,23,0,3,7,10,3,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092307,55538,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,CLE,14,0,7,7,0,0,0,BUF,24,14,0,3,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092308,55540,2012-09-23 13:00:00-04,3,Sunday,2012,Regular,t,IND,17,7,7,0,3,0,0,JAC,22,3,0,10,9,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092309,55546,2012-09-23 16:05:00-04,3,Sunday,2012,Regular,t,ARI,27,10,14,0,3,0,2,PHI,6,0,0,6,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092310,55547,2012-09-23 16:05:00-04,3,Sunday,2012,Regular,t,SD,3,0,0,3,0,0,2,ATL,27,6,14,0,7,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092311,55548,2012-09-23 16:25:00-04,3,Sunday,2012,Regular,t,DEN,25,5,6,0,14,0,0,HOU,31,7,14,10,0,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092312,55549,2012-09-23 16:25:00-04,3,Sunday,2012,Regular,t,OAK,34,7,7,7,13,0,1,PIT,31,14,3,14,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092313,55550,2012-09-23 20:20:00-04,3,Sunday,2012,Regular,t,BAL,31,0,14,7,10,0,0,NE,30,13,7,7,3,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092400,55551,2012-09-24 20:30:00-04,3,Monday,2012,Regular,t,SEA,14,0,7,0,7,0,0,GB,12,0,0,6,6,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012092700,55552,2012-09-27 20:20:00-04,4,Thursday,2012,Regular,t,BAL,23,0,9,14,0,0,0,CLE,16,0,7,3,6,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012093010,55564,2012-09-30 16:25:00-04,4,Sunday,2012,Regular,t,GB,28,7,14,0,7,0,1,NO,27,7,7,10,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012093011,55561,2012-09-30 16:25:00-04,4,Sunday,2012,Regular,t,TB,22,3,3,7,9,0,0,WAS,24,7,14,0,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100100,55566,2012-10-01 20:30:00-04,4,Monday,2012,Regular,t,DAL,18,0,7,3,8,0,0,CHI,34,0,10,14,10,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100400,55567,2012-10-04 20:20:00-04,5,Thursday,2012,Regular,t,STL,17,7,3,0,7,0,1,ARI,3,3,0,0,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100700,55574,2012-10-07 13:00:00-04,5,Sunday,2012,Regular,t,WAS,17,0,7,3,7,0,0,ATL,24,0,7,0,17,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100703,55572,2012-10-07 13:00:00-04,5,Sunday,2012,Regular,t,NYG,41,7,20,7,7,0,3,CLE,27,14,3,3,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100705,55568,2012-10-07 13:00:00-04,5,Sunday,2012,Regular,t,CIN,13,6,0,0,7,0,0,MIA,17,0,7,10,0,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100707,55575,2012-10-07 16:05:00-04,5,Sunday,2012,Regular,t,CAR,12,0,3,7,2,0,0,SEA,16,3,3,7,3,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100708,55576,2012-10-07 16:05:00-04,5,Sunday,2012,Regular,t,JAC,3,0,3,0,0,0,2,CHI,41,3,0,10,28,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100709,55577,2012-10-07 16:25:00-04,5,Sunday,2012,Regular,t,NE,31,7,10,14,0,0,3,DEN,21,0,7,7,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100710,55578,2012-10-07 16:25:00-04,5,Sunday,2012,Regular,t,SF,45,3,14,7,21,0,1,BUF,3,0,3,0,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012100800,55580,2012-10-08 20:30:00-04,5,Monday,2012,Regular,t,NYJ,17,7,0,7,3,0,0,HOU,23,7,10,6,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101100,55581,2012-10-11 20:20:00-04,6,Thursday,2012,Regular,t,TEN,26,6,10,0,10,0,0,PIT,23,10,0,3,10,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101400,55582,2012-10-14 13:00:00-04,6,Sunday,2012,Regular,t,ATL,23,0,7,6,10,0,0,OAK,20,3,10,0,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101401,55588,2012-10-14 13:00:00-04,6,Sunday,2012,Regular,t,TB,38,7,0,14,17,0,1,KC,10,0,3,0,7,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101402,55586,2012-10-14 13:00:00-04,6,Sunday,2012,Regular,t,NYJ,35,0,21,7,7,0,2,IND,9,3,3,0,3,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101404,55587,2012-10-14 13:00:00-04,6,Sunday,2012,Regular,t,PHI,23,0,7,6,10,0,2,DET,26,6,0,0,17,3,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101406,55583,2012-10-14 13:00:00-04,6,Sunday,2012,Regular,t,BAL,31,3,14,7,7,0,1,DAL,29,7,3,10,9,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101407,55589,2012-10-14 16:05:00-04,6,Sunday,2012,Regular,t,ARI,16,3,7,3,3,0,2,BUF,19,9,0,7,0,3,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101408,55590,2012-10-14 16:05:00-04,6,Sunday,2012,Regular,t,SEA,24,10,0,0,14,0,1,NE,23,7,10,3,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101409,55591,2012-10-14 16:25:00-04,6,Sunday,2012,Regular,t,SF,3,3,0,0,0,0,0,NYG,26,0,10,13,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101411,55593,2012-10-14 20:20:00-04,6,Sunday,2012,Regular,t,HOU,24,0,10,7,7,0,0,GB,42,14,7,7,14,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101500,55594,2012-10-15 20:30:00-04,6,Monday,2012,Regular,t,SD,24,10,14,0,0,0,1,DEN,35,0,0,14,21,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012101800,55595,2012-10-18 20:20:00-04,7,Thursday,2012,Regular,t,SF,13,3,0,7,3,0,3,SEA,6,3,3,0,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102100,55601,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,NYG,27,0,13,0,14,0,3,WAS,23,3,10,0,10,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102101,55600,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,MIN,21,7,7,7,0,0,1,ARI,14,0,7,0,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102102,55597,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,CAR,14,0,7,0,7,0,0,DAL,19,0,3,10,6,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102103,55603,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,TB,28,14,7,0,7,0,0,NO,35,7,21,0,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102104,55602,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,STL,20,3,3,0,14,0,0,GB,30,10,0,7,13,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102105,55598,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,HOU,43,9,20,7,7,0,3,BAL,13,3,0,7,3,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102106,55599,2012-10-21 13:00:00-04,7,Sunday,2012,Regular,t,IND,17,7,7,3,0,0,0,CLE,13,0,6,7,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102109,55605,2012-10-21 16:25:00-04,7,Sunday,2012,Regular,t,OAK,26,3,3,7,10,3,2,JAC,23,7,10,3,3,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102110,55606,2012-10-21 20:20:00-04,7,Sunday,2012,Regular,t,CIN,17,7,7,3,0,0,0,PIT,24,3,11,3,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102500,55608,2012-10-25 20:20:00-04,8,Thursday,2012,Regular,t,MIN,17,0,10,7,0,0,0,TB,36,10,10,10,6,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102801,55613,2012-10-28 13:00:00-04,8,Sunday,2012,Regular,t,NYJ,9,0,0,3,6,0,0,MIA,30,10,10,7,3,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102802,55610,2012-10-28 13:00:00-04,8,Sunday,2012,Regular,t,CLE,7,7,0,0,0,0,1,SD,6,0,3,3,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102806,55609,2012-10-28 13:00:00-04,8,Sunday,2012,Regular,t,CHI,23,7,0,0,16,0,0,CAR,22,3,10,6,3,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102807,55611,2012-10-28 13:00:00-04,8,Sunday,2012,Regular,t,DET,28,7,7,0,14,0,0,SEA,24,3,14,0,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102808,55615,2012-10-28 13:00:00-04,8,Sunday,2012,Regular,t,PIT,27,10,10,7,0,0,2,WAS,12,0,6,3,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102809,55618,2012-10-28 16:05:00-04,8,Sunday,2012,Regular,t,KC,16,0,6,3,7,0,0,OAK,26,3,10,10,3,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012102900,55621,2012-10-29 20:30:00-04,8,Monday,2012,Regular,t,ARI,3,0,0,3,0,0,0,SF,24,7,10,7,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012110100,55622,2012-11-01 20:20:00-04,9,Thursday,2012,Regular,t,SD,31,7,3,0,21,0,2,KC,13,0,3,3,7,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012110400,55630,2012-11-04 13:00:00-05,9,Sunday,2012,Regular,t,WAS,13,3,0,3,7,0,0,CAR,21,7,7,0,7,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012110402,55628,2012-11-04 13:00:00-05,9,Sunday,2012,Regular,t,JAC,14,0,0,0,14,0,2,DET,31,0,21,0,10,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012110404,55623,2012-11-04 13:00:00-05,9,Sunday,2012,Regular,t,CIN,23,0,3,10,10,0,0,DEN,31,3,7,7,14,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012110405,55624,2012-11-04 13:00:00-05,9,Sunday,2012,Regular,t,CLE,15,0,9,3,3,0,0,BAL,25,14,0,0,11,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2012110406,55626,2012-11-04 13:00:00-05,9,Sunday,2012,Regular,t,HOU,21,7,0,7,7,0,0,BUF,9,0,6,3,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
